,accounts_payable,accounts_receivable,allowable_dsh_percentage,buildings,cash_on_hand_and_in_banks,ccn_facility_type,city,combined_outpatient_inpatient,contract_labor,cost_of_charity_care,cost_of_uncompensated_care,cost_to_charge_ratio,county,deferred_income,depreciation_cost,disproporationate_share,drg_amounts_after_october,drg_amounts_before_october,fiscal_year_begin_date,fiscal_year_end_date,fixed_equipment,fte_employees_on_payroll,general_fund_balance,gross_revenue,health_information_technology,hospital_name,hospital_number_of_beds_for,hospital_total_bed_days,hospital_total_days_title_1,hospital_total_days_title_2,hospital_total_days_v_xviii,hospital_total_discharges_1,hospital_total_discharges_2,hospital_total_discharges_3,inpatient_revenue,inpatient_total_charges,inventory,investments,land,land_improvements,leasehold_improvements,less_allowances_for,less_contractual_allowance,less_total_operating_expense,major_movable_equipment,managed_care_simulated,medicaid_charges,medicare_cbsa_number,minor_equipment_depreciable,mortgage_payable,net_income,net_income_from_service_to,net_patient_revenue,net_revenue_from_medicaid,net_revenue_from_stand_alone,notes_and_loans_payable_short,notes_payable,notes_receivable,number_of_beds,number_of_beds_total_for,number_of_interns_and,other_assets,other_current_assets,other_current_liabilities,other_long_term_liabilities,outlier_payments_for,outpatient_revenue,outpatient_total_charges,overhead_non_salary_costs,payroll_taxes_payable,prepaid_expenses,provider_ccn,provider_type,rural_versus_urban,salaries_wages_and_fees,stand_alone_schip_charges,state_code,street_address,temporary_investments,total_assets,total_bad_debt_expense,total_bed_days_available,total_bed_days_available_1,total_costs,total_current_assets,total_current_liabilities,total_days_title_xix,total_days_title_xix_total,total_days_title_xviii,total_days_title_xviii_total,total_days_v_xviii_xix_unknown,total_days_v_xviii_xix_unknown_1,total_discharges_title_xix,total_discharges_title_xix_1,total_discharges_title_xviii,total_discharges_title_xviii_1,total_discharges_v_xviii,total_discharges_v_xviii_1,total_fixed_assets,total_fund_balances,total_ime_payment,total_income,total_liabilities,total_liabilities_and_fund,total_long_term_liabilities,total_other_assets,total_other_expenses,total_other_income,total_salaries_adjusted,total_salaries_from_worksheet,total_unreimbursed_and,type_of_control,unsecured_loans,wage_related_costs_core,wage_related_costs_for_interns,wage_related_costs_for_part,wage_related_costs_rhc_fqhc,zip_code
71,3179000.0,10067000.0,0.12,42844000.0,1072000.0,STH,HORNELL,87565947.0,819587.0,242411.0,2154047.0,0.43,STEUBEN,,2126843.0,76409.0,510795.0,2036178.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,369.0,-1190000.0,91196823.0,,ST. JAMES MERCY HOSPITAL,115.0,41950.0,2094.0,2104.0,7832.0,461.0,174.0,1368.0,31879892.0,31314986.0,1341000.0,,408000.0,1393000.0,1589000.0,-6040000.0,53950084.0,47753419.0,26540000.0,,21199606.0,99933.0,,6867000.0,-5112319.0,-10506680.0,37246739.0,6679624.0,,149000.0,,,129.0,249.0,,7470000.0,58000.0,3967000.0,6624000.0,3115.0,59316931.0,56250961.0,26846694.0,,71000.0,330151,4,R,2288000.0,,NY,411 CANISTEO STREET,38000.0,21884000.0,2025614.0,47060.0,89636.0,37819551.0,6830000.0,9583000.0,2239.0,34888.0,2188.0,4386.0,8538.0,48105.0,174.0,174.0,461.0,461.0,1368.0,1368.0,7584000.0,-1190000.0,,-5677277.0,23074000.0,21884000.0,13491000.0,7470000.0,-564958.0,4829403.0,20341627.0,20341627.0,3118663.0,2,,3859943.0,,46791.0,,14843
72,18329771.0,29834538.0,0.146,193720136.0,24389207.0,STH,SCHENECTADY,1124733563.0,2965033.0,6856617.0,10370995.0,0.27,SCHENECTADY,,15029686.0,1289298.0,8909229.0,26535392.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,70363765.0,2704.0,124460727.0,1230714586.0,9982526.0,ELLIS HOSPITAL,314.0,105736.0,23728.0,5094.0,77349.0,4698.0,890.0,16938.0,577626783.0,552298848.0,6620973.0,4809746.0,6474443.0,4749267.0,1453849.0,,869404914.0,363888434.0,151684031.0,23523570.0,203713557.0,10580.0,,77499389.0,9926223.0,-2578762.0,361309672.0,45228964.0,749669.0,,,,350.0,432.0,37.0,20881039.0,39173063.0,17252340.0,51990193.0,1357777.0,653087803.0,572434715.0,177017013.0,,1978239.0,330153,2,U,19699959.0,4005978.0,NY,1101 NOTT STREET,,313395267.0,8164980.0,118876.0,148806.0,304551034.0,107001529.0,55282070.0,6072.0,24046.0,28163.0,30800.0,94044.0,123276.0,890.0,890.0,4698.0,4698.0,16938.0,16938.0,180702953.0,128623615.0,3059328.0,6619545.0,184771652.0,313395267.0,129489582.0,25690785.0,-3306678.0,9198307.0,185092590.0,188854504.0,13345374.0,2,,33435625.0,372042.0,488566.0,,12309
73,103892000.0,550459000.0,,1774912000.0,1000.0,STH,NEW YORK,4518569361.0,,,,,NEW YORK,,125671184.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,567415000.0,10658.0,963918000.0,4518569362.0,,MEMORIAL HOSPITAL FOR CANCER AND ALL,450.0,164250.0,47694.0,2925.0,140138.0,7083.0,373.0,22087.0,1600215196.0,1600215194.0,41526000.0,103736000.0,70834000.0,,88861000.0,-151438000.0,2483441033.0,2436538373.0,,,,35644.0,,,71479007.0,-401410044.0,2035128329.0,,,,,,472.0,472.0,323.0,219807000.0,59222000.0,74287000.0,524099000.0,,2918354166.0,2918354167.0,1290023451.0,,6376000.0,330154,1,U,119969000.0,,NY,1275 YORK AVENUE,,2398867953.0,,172280.0,172280.0,1831873967.0,767023953.0,546335953.0,3143.0,3143.0,50043.0,50043.0,146855.0,146855.0,373.0,373.0,7083.0,7083.0,22087.0,22087.0,1308301000.0,1328433000.0,,193109429.0,1070434953.0,2398867953.0,524099000.0,323543000.0,121630422.0,594519473.0,,1146514922.0,,2,,,,,,10065
74,10888446.0,35204211.0,0.063,122207741.0,33467128.0,STH,WATERTOWN,454847017.0,532114.0,917861.0,5825387.0,0.37,JEFFERSON,,11466407.0,278012.0,3577716.0,14073831.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,17750074.0,1375.0,93141304.0,481775115.0,,SAMARITAN MEDICAL CENTER,224.0,50735.0,16895.0,1874.0,33836.0,2614.0,1121.0,7744.0,175764075.0,168433357.0,2224336.0,3517306.0,1099952.0,3363765.0,2405025.0,-10023008.0,291914514.0,188689857.0,115463068.0,4610860.0,81196067.0,45060.0,,46963007.0,7551230.0,1170744.0,189860601.0,18416433.0,,,,,246.0,294.0,12.0,6962199.0,15281070.0,10088163.0,25147729.0,2770214.0,306011040.0,286413660.0,102294262.0,267468.0,2253904.0,330157,1,R,16097617.0,,NY,830 WASHINGTON STREET,,205193081.0,10259972.0,57305.0,72635.0,167831992.0,86891060.0,37414818.0,2536.0,5103.0,18276.0,21626.0,40574.0,51822.0,1121.0,1523.0,2614.0,2911.0,7744.0,9242.0,107822516.0,95667527.0,563617.0,7095528.0,109525554.0,205193081.0,72110736.0,10479505.0,-455702.0,5924784.0,86521710.0,86521710.0,17369166.0,2,,23902877.0,,73336.0,,13601
75,9522252.0,133209987.0,0.187,100841043.0,329942.0,STH,SUFFERN,1441858049.0,5280872.0,5291990.0,11515109.0,0.19,ROCKLAND,,15339849.0,2644506.0,13735878.0,42831106.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,5366539.0,1262.0,-15238047.0,1397291024.0,,GOOD SAMARITAN HOSPITAL,237.0,86505.0,26056.0,3786.0,58687.0,4944.0,614.0,13874.0,715529190.0,762514144.0,5063845.0,5246398.0,3290000.0,8335536.0,1770999.0,-87368128.0,1113998356.0,284481676.0,98545027.0,,385276048.0,35644.0,,,4112549.0,-1189008.0,283292668.0,59414389.0,,,,230588.0,286.0,286.0,,28946661.0,4406324.0,19813832.0,183146875.0,1020409.0,681761834.0,679343905.0,174629621.0,71485.0,1723123.0,330158,2,U,1313132.0,,NY,255 LAFAYETTE AVENUE,,199373216.0,13814524.0,104390.0,104390.0,268691150.0,57636064.0,30720701.0,4445.0,7585.0,27417.0,71427.0,68632.0,146460.0,614.0,614.0,4944.0,4944.0,13874.0,13874.0,107544093.0,-14494360.0,,3914630.0,213867576.0,199373216.0,183146875.0,34193059.0,-197919.0,5103638.0,109852055.0,109852055.0,25362915.0,2,,26835276.0,,105727.0,,10901
76,58498000.0,89392000.0,0.237,272875244.0,33708000.0,STH,STATEN ISLAND,2638806118.0,7555.0,15513517.0,25157977.0,0.24,RICHMOND,,27142441.0,4911160.0,82888770.0,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,7661861.0,5149.0,352132000.0,2638806120.0,,STATEN ISLAND UNIVERSITY HOSPITAL,414.0,151110.0,43640.0,14889.0,154491.0,9269.0,2531.0,37681.0,1680011081.0,1681185915.0,,,4107673.0,3608768.0,295998.0,,1826993222.0,874005961.0,115759009.0,67715744.0,679705992.0,35644.0,1694540.0,,51661000.0,-62193063.0,811812898.0,133893355.0,,14472000.0,,,531.0,663.0,274.0,219166000.0,42426000.0,65297000.0,313566000.0,1986527.0,958795039.0,957620203.0,420794850.0,,,330160,5,U,58985000.0,,NY,475 SEAVIEW AVENUE,266092000.0,876547000.0,29555703.0,193815.0,241995.0,634748779.0,431618000.0,197252000.0,16316.0,23753.0,50592.0,64427.0,184909.0,220311.0,2531.0,2977.0,9269.0,10164.0,37681.0,40252.0,225763000.0,365729000.0,31722582.0,54625000.0,510818000.0,876547000.0,313566000.0,219166000.0,2964000.0,116818063.0,453211111.0,453211111.0,38689158.0,2,,88267520.0,5622100.0,6240024.0,,10305
77,38014094.0,29408042.0,,185692679.0,40400145.0,STH,MOUINT KISCO,569260270.0,1209742.0,4338242.0,6075146.0,0.39,WESTCHESTER,,13090172.0,,7026815.0,20539514.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,38843326.0,1229.0,111496043.0,576985746.0,,NORTHERN WESTCHESTER HOSPITAL,155.0,56575.0,13411.0,511.0,30075.0,2840.0,120.0,8193.0,247969962.0,248124325.0,5686596.0,56705138.0,1827333.0,2166935.0,513609.0,,334338422.0,235791173.0,126472916.0,,38309566.0,35644.0,,61906638.0,12394786.0,6856151.0,242647324.0,9887827.0,,6526843.0,,,181.0,208.0,,4364861.0,10308685.0,2042000.0,70290181.0,2538721.0,329015784.0,321135945.0,140700541.0,,1100721.0,330162,2,U,8570760.0,,NY,400 EAST MAIN STREET,,304867842.0,4480000.0,66065.0,74096.0,221103251.0,94091046.0,55153697.0,845.0,1374.0,15021.0,17406.0,38272.0,44085.0,120.0,172.0,2840.0,2921.0,8193.0,8523.0,149706797.0,117517326.0,,12571604.0,187350516.0,304867842.0,132196819.0,61069999.0,176818.0,5715453.0,95090632.0,95090632.0,11066946.0,2,,30043559.0,,89592.0,,10549
78,6964421.0,16704945.0,0.226,32409489.0,3507770.0,STH,LOCKPORT,138200555.0,88191.0,213490.0,1610424.0,0.44,NIAGARA,,2408183.0,499328.0,8822054.0,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,11570410.0,578.0,-1503201.0,138301350.0,1814909.0,EASTERN NIAGARA HOSPITAL,128.0,60939.0,8507.0,2715.0,29634.0,1348.0,1031.0,4763.0,70635735.0,70525159.0,1612086.0,,291847.0,1909094.0,450522.0,-8933617.0,81098141.0,65253124.0,25668089.0,,5225616.0,15380.0,,,-3996252.0,-8049915.0,57203209.0,1029248.0,,,,,136.0,136.0,,7154549.0,,2758230.0,24801226.0,135377.0,67665615.0,67675396.0,35926892.0,374027.0,636713.0,330163,4,U,3982899.0,,NY,521 EAST AVENUE,1119282.0,37377602.0,2921085.0,64341.0,64341.0,60612265.0,15371759.0,14079577.0,3113.0,3113.0,8840.0,8840.0,31449.0,31449.0,1031.0,1031.0,1348.0,1348.0,4763.0,4763.0,14851294.0,-1503201.0,,-3996252.0,38880803.0,37377602.0,24801226.0,7154549.0,,4053663.0,29326232.0,29326232.0,2873037.0,2,,10247886.0,,,,14094
79,19270873.0,23845052.0,0.115,157722029.0,63229279.0,STH,ROCHESTER,524276081.0,272860.0,2265590.0,12191809.0,0.42,MONROE,,15767527.0,731917.0,6312950.0,19256205.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,8662714.0,2279.0,128931576.0,541262521.0,15758688.0,HIGHLAND HOSPITAL,229.0,82985.0,17548.0,5822.0,67829.0,3039.0,1356.0,15778.0,275227431.0,285312412.0,5575096.0,7247959.0,232769.0,242679.0,747094.0,-4094952.0,246914875.0,304381901.0,132237434.0,32594292.0,84383447.0,40380.0,,28086602.0,-20621162.0,-10034255.0,294347646.0,63993203.0,,,,,243.0,243.0,74.0,17266850.0,5263140.0,15665753.0,114194837.0,1550025.0,266035090.0,238963669.0,146594584.0,,1927347.0,330164,2,U,,,NY,1000 SOUTH AVENUE,44324615.0,306149641.0,7400110.0,88095.0,88095.0,221983148.0,145127003.0,34936626.0,6231.0,6231.0,19041.0,19041.0,79354.0,79354.0,1356.0,1356.0,3039.0,3039.0,15778.0,15778.0,136507829.0,128931576.0,7191619.0,20393989.0,177218065.0,306149641.0,142281439.0,24514809.0,41015151.0,30428244.0,142749053.0,142749053.0,19422112.0,2,,35837103.0,921309.0,887689.0,,14620
80,467564.0,1312364.0,0.031,4553090.0,447581.0,STH,WESTFIELD,18873365.0,,33840.0,509389.0,0.4,CHAUTAUQUA,,899589.0,164.0,3482.0,17435.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,69.0,9466895.0,22625108.0,,WESTFIELD MEMORIAL HOSPITAL,4.0,1460.0,15.0,2.0,32.0,5.0,1.0,11.0,83873.0,53123.0,219899.0,1516327.0,190000.0,350000.0,,-684000.0,15508857.0,9641861.0,3057148.0,,3568462.0,27460.0,,,-1561530.0,-2525610.0,7116251.0,675283.0,,,,,4.0,4.0,,534310.0,,144124.0,,,22541235.0,18820242.0,5735282.0,,30493.0,330166,2,R,725745.0,,NY,189 EAST MAIN STREET,,10804328.0,996304.0,1460.0,1460.0,7605689.0,1919345.0,1337433.0,2.0,2.0,15.0,15.0,32.0,65.0,1.0,1.0,5.0,5.0,11.0,11.0,6834346.0,9466895.0,,-1561530.0,1337433.0,10804328.0,,2050637.0,,964080.0,3906576.0,3906576.0,1272143.0,2,,808301.0,,,,14787
81,140083496.0,172179085.0,0.078,492496772.0,92664401.0,STH,MINEOLA,3500276089.0,3791472.0,3577776.0,17085085.0,0.2,NASSAU,,56226361.0,2049507.0,26960101.0,78277743.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,6895628.0,6334.0,139225194.0,4009415445.0,131959.0,WINTHROP UNIVERSITY HOSPITAL,428.0,155890.0,51028.0,4665.0,132722.0,8554.0,1070.0,31551.0,2079170068.0,2079285592.0,17909888.0,,12893159.0,4825939.0,59127896.0,-33868000.0,2873329406.0,1131945001.0,352399055.0,38055471.0,464549230.0,35004.0,32033880.0,,-106895431.0,4141038.0,1136086039.0,94779973.0,3397609.0,,,,511.0,511.0,248.0,172914310.0,28930670.0,35139267.0,596539898.0,8033091.0,1930245377.0,1420990497.0,541720147.0,,7007301.0,330167,4,U,62812237.0,12375072.0,NY,259 FIRST STREET,91776247.0,996066605.0,26311739.0,186185.0,186185.0,695135377.0,385522309.0,238035000.0,7244.0,7244.0,59060.0,117903.0,172419.0,266354.0,1070.0,1070.0,8554.0,8554.0,31551.0,31551.0,437629986.0,161491707.0,32137968.0,34441458.0,834574898.0,996066605.0,596539898.0,172914310.0,141336889.0,30300420.0,590224854.0,590224854.0,17085085.0,2,,95262713.0,3709146.0,4299784.0,,11501
82,112046652.0,134366192.0,0.373,383349669.0,79342026.0,STH,NEW YORK,3417733083.0,8010388.0,7891351.0,20314391.0,0.27,MANHATTAN,,82701188.0,10479855.0,28111199.0,84333597.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,6604.0,311355087.0,3418667324.0,20804887.0,MOUNT SINAI HEALTH SYSTEM-BETH ISRAE,774.0,282510.0,65172.0,31376.0,199841.0,11659.0,4771.0,42857.0,2213119821.0,2213119820.0,17765506.0,182642449.0,,,,,2444082979.0,1114755017.0,,60044552.0,1020803812.0,35644.0,,,-68136000.0,-140170672.0,974584345.0,208656178.0,,20409057.0,674906217.0,,863.0,982.0,426.0,422230053.0,61730702.0,32850000.0,,2847438.0,1205547503.0,1204613263.0,614088514.0,,26879169.0,330169,5,U,72025287.0,,NY,1ST AVENUE @ 16TH STREET,,1333229704.0,42487491.0,314995.0,358430.0,935392404.0,322393295.0,240973729.0,33969.0,45891.0,71660.0,81641.0,226762.0,262239.0,4771.0,5610.0,11659.0,12415.0,42857.0,45698.0,404154556.0,417349758.0,38421485.0,-68136000.0,915879946.0,1333229704.0,674906217.0,606681853.0,,72034672.0,500666503.0,500666503.0,89793189.0,2,,161234364.0,7017603.0,32189556.0,,10003
83,2521172.0,15254736.0,0.12,72415254.0,7273592.0,STH,CORTLAND,148564492.0,1295980.0,66395.0,3569685.0,0.48,CORTLAND,,5826333.0,251550.0,1852884.0,6532085.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,20993691.0,652.0,30540626.0,154138704.0,2391679.0,CORTLAND REGIONAL MEDICAL CENTER,91.0,33215.0,4849.0,269.0,9177.0,1382.0,113.0,3174.0,65696290.0,64087764.0,574874.0,1475392.0,3169763.0,3192940.0,87821.0,-4232211.0,77721479.0,80638612.0,28949680.0,,36529817.0,99933.0,4962058.0,1119584.0,-1958007.0,-4221387.0,76417225.0,11647699.0,87155.0,,,,103.0,194.0,,26925893.0,,1442227.0,39937877.0,82759.0,88442414.0,84476728.0,45215847.0,,973274.0,330175,4,R,6336401.0,515618.0,NY,134 HOMER AVENUE,,93076684.0,7276360.0,37595.0,70810.0,71339137.0,20472077.0,14642268.0,487.0,34758.0,7386.0,12879.0,20972.0,68192.0,113.0,189.0,1382.0,1439.0,3174.0,3462.0,44203322.0,37376955.0,,-865877.0,55699729.0,93076684.0,41057461.0,28401285.0,1092130.0,3355510.0,36128293.0,36128293.0,8556425.0,2,,10272827.0,,,,13045
84,10431951.0,13494987.0,0.059,80868718.0,1266082.0,STH,TROY,482147921.0,1422897.0,298235.0,3462973.0,0.26,RENSSELAER,,6782857.0,180271.0,9575910.0,2708270.0,2014-07-01T00:00:00.000,2015-06-30T00:00:00.000,10395880.0,1441.0,117760105.0,487472304.0,,SAMARITAN HOSPITAL,137.0,50005.0,8816.0,1046.0,26124.0,1745.0,756.0,5056.0,148834848.0,149766469.0,2129078.0,41500651.0,275869.0,2150521.0,3001620.0,-6288658.0,347151694.0,142927694.0,76357261.0,,83562368.0,10580.0,,,3649595.0,-2607084.0,140320610.0,7792959.0,,,,,149.0,212.0,,23952263.0,,4055840.0,2806782.0,276508.0,338637456.0,332381452.0,76455273.0,,1068071.0,330180,2,U,7933849.0,,NY,2215 BURDETT AVE,20957850.0,162389134.0,10914826.0,54385.0,77380.0,127654274.0,48238297.0,22421640.0,1139.0,6208.0,9890.0,15340.0,27427.0,42956.0,756.0,1244.0,1745.0,2093.0,5056.0,6332.0,48697923.0,137160712.0,,2646881.0,25228422.0,162389134.0,2806782.0,65452914.0,-1002714.0,5253965.0,66472421.0,66472421.0,16827756.0,2,,11518062.0,,37370.0,,12180
85,9528000.0,15922973.0,,76580000.0,9000.0,STH,GLEN COVE,361197577.0,1042070.0,3800544.0,5628699.0,0.27,NASSAU,,5832237.0,,3462179.0,11812545.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,6646000.0,741.0,78717000.0,361197577.0,,GLEN COVE HOSPITAL,59.0,28215.0,8758.0,541.0,14190.0,1900.0,175.0,3406.0,207314079.0,207319620.0,,,174000.0,453000.0,2000.0,-4920973.0,262757015.0,135275841.0,14480000.0,3685004.0,40812457.0,35004.0,,8105000.0,-7003996.0,-36835279.0,98440562.0,5333740.0,2297468.0,,,,74.0,139.0,18.0,16202000.0,22068000.0,4691000.0,48780000.0,206990.0,153883498.0,153877957.0,61009714.0,,,330181,4,U,9411000.0,5161451.0,NY,101 ST. ANDREWS LANE,73570000.0,174992000.0,888812.0,33690.0,59035.0,96552876.0,106649000.0,29199000.0,657.0,1218.0,10307.0,17624.0,16775.0,30878.0,175.0,212.0,1900.0,2434.0,3406.0,4437.0,52141000.0,88908000.0,1439195.0,-7003996.0,86084000.0,174992000.0,56885000.0,16202000.0,,29831283.0,74266127.0,74266127.0,8345303.0,2,,16468441.0,402921.0,530584.0,,11542
86,5750489.0,14127336.0,0.12,36824652.0,8334698.0,STH,POTSDAM,239250675.0,589740.0,175671.0,2673199.0,0.4,SAINT LAWRENCE,,7237215.0,275356.0,2323562.0,6854968.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,10215662.0,862.0,52274925.0,278255917.0,,CANTON-POTSDAM HOSPITAL,88.0,32120.0,6231.0,3648.0,20096.0,1529.0,465.0,4504.0,60929770.0,59595485.0,1554596.0,909653.0,737052.0,2609349.0,9120776.0,,148837301.0,129299815.0,34674746.0,,48479500.0,36300.0,17296537.0,14819212.0,11618978.0,118801.0,129418616.0,12230320.0,,2615118.0,322009.0,,94.0,94.0,,28849899.0,,6153693.0,10563404.0,116378.0,217326147.0,179655190.0,62815431.0,,2180554.0,330197,4,R,7169398.0,,NY,50 LEROY STREET,,100388006.0,5481263.0,34310.0,34310.0,95749833.0,28636497.0,21688698.0,3876.0,3876.0,7036.0,7036.0,22331.0,22331.0,465.0,465.0,1529.0,1529.0,4504.0,4504.0,41991957.0,52994683.0,,11686742.0,47393323.0,100388006.0,25704625.0,29759552.0,67764.0,11567941.0,66468016.0,66484384.0,8927295.0,2,,14392281.0,,276860.0,,13676
87,42014000.0,76206000.0,,368126000.0,44141000.0,STH,ROSLYN,2108767921.0,,592549.0,5802380.0,0.2,NASSAU,,20913578.0,,31641019.0,88183217.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,215729000.0,2671.0,656996180.0,2108767921.0,,ST. FRANCIS HOSPITAL,288.0,83950.0,42927.0,804.0,72011.0,7867.0,173.0,15756.0,1407009244.0,1400951481.0,9298000.0,,105000.0,11910000.0,,-5462000.0,1595155972.0,501837543.0,,33505642.0,65818745.0,35644.0,,110913000.0,69622180.0,11774406.0,513611949.0,10152615.0,269958.0,3090000.0,,,363.0,363.0,1.0,299838180.0,23791000.0,26689000.0,70892000.0,11536157.0,701758677.0,707816440.0,261528526.0,,4552000.0,330182,2,U,40507000.0,2263180.0,NY,100 PORT WASHINGTON BLVD,243432000.0,954365180.0,2732796.0,111690.0,111690.0,414218682.0,405928000.0,112300000.0,1110.0,1110.0,59289.0,59289.0,98456.0,98456.0,173.0,173.0,7867.0,7867.0,15756.0,15756.0,248599000.0,660260180.0,436990.0,69622590.0,294105000.0,954365180.0,181805000.0,299838180.0,410.0,57848184.0,240309017.0,240309017.0,9283946.0,1,,42242160.0,20.0,928109.0,,11576
88,12380000.0,23205000.0,0.199,9389000.0,2541000.0,STH,NEW ROCHELLE,406777820.0,2419615.0,2069171.0,9847635.0,0.46,WESTCHESTER,5707000.0,2277101.0,1417255.0,5972695.0,22529164.0,2013-11-06T00:00:00.000,2014-12-31T00:00:00.000,1148000.0,1063.0,-18104000.0,406777821.0,,MONTEFIORE NEW ROCHELLE HOSPITAL,139.0,58519.0,16342.0,2584.0,34717.0,3092.0,605.0,8082.0,246420227.0,246520226.0,,,,90000.0,,,239422806.0,220885584.0,8943000.0,7926070.0,124809154.0,35620.0,,,-19106000.0,-53530569.0,167355015.0,44806441.0,136714.0,15504000.0,,,161.0,311.0,45.0,19778000.0,2123000.0,24938000.0,12021000.0,1181147.0,160357594.0,160257594.0,121591856.0,,112000.0,330184,2,U,9840000.0,453112.0,NY,16 GUION AVE,,79381000.0,17040741.0,67781.0,130931.0,185513696.0,42130000.0,68369000.0,3409.0,42623.0,16561.0,28149.0,38487.0,93851.0,605.0,605.0,3092.0,3092.0,8082.0,8082.0,17473000.0,-1009000.0,6072791.0,-19106000.0,80390000.0,79381000.0,12021000.0,19778000.0,,34424569.0,102103507.0,99293728.0,22031213.0,2,,20077778.0,569866.0,571599.0,,10803
89,23082431.0,55028700.0,,62259145.0,12928120.0,STH,PT JEFFERSON,895534464.0,964539.0,240303.0,20271454.0,0.27,SUFFOLK,,14997690.0,,11678389.0,33535503.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,83822787.0,1755.0,59279827.0,895534881.0,,JOHN T. MATHER MEMORIAL HOSPITAL,175.0,63851.0,29541.0,867.0,51797.0,5117.0,203.0,10370.0,574635383.0,574635383.0,7888417.0,30464739.0,72838.0,2218655.0,2769249.0,-16879006.0,640535063.0,283187615.0,119531050.0,10006584.0,63109943.0,35004.0,,,-2622418.0,-28187797.0,254999818.0,8918201.0,3695485.0,3286935.0,43686707.0,,195.0,248.0,9.0,24999048.0,,9694984.0,83121409.0,4466114.0,320899498.0,320899081.0,148257571.0,1923731.0,5639871.0,330185,2,U,8903030.0,18712143.0,NY,75 N COUNTRY RD,31444081.0,239531098.0,3694346.0,71150.0,90495.0,244537415.0,96050183.0,46891111.0,1106.0,3211.0,33252.0,40071.0,57813.0,74572.0,203.0,405.0,5117.0,5337.0,10370.0,11556.0,88017128.0,65831871.0,1374824.0,378898.0,173699227.0,239531098.0,126808116.0,55463787.0,3001316.0,28566695.0,138134167.0,138134167.0,29120572.0,2,,43947108.0,432759.0,287095.0,,11777
90,3351000.0,15400000.0,0.19,30245000.0,7314000.0,STH,LEWISTON,143770225.0,6521.0,463125.0,1743695.0,0.55,NIAGARA,,2739724.0,432325.0,2326003.0,6765992.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,3870000.0,725.0,3136000.0,163130669.0,,MOUNT ST. MARYS HOSPITAL,143.0,52195.0,6153.0,2817.0,24132.0,1303.0,259.0,5028.0,69473540.0,63238158.0,1503000.0,,378000.0,646000.0,,-7097000.0,70967424.0,91743615.0,21398000.0,,29289878.0,15380.0,,29110000.0,4308053.0,419630.0,92163245.0,11559869.0,108210.0,356000.0,,,155.0,155.0,,8684000.0,,593000.0,887000.0,28318.0,93657129.0,80532067.0,45963594.0,,1493000.0,330188,2,U,6847000.0,447785.0,NY,5300 MILITARY RD,,51073000.0,1960948.0,56575.0,56575.0,78939000.0,18613000.0,11147000.0,2866.0,2866.0,6846.0,6846.0,27140.0,27140.0,259.0,259.0,1303.0,1303.0,5028.0,5028.0,23776000.0,9929000.0,,3976103.0,41144000.0,51073000.0,29997000.0,8684000.0,-331950.0,3556473.0,45780021.0,45780021.0,5632776.0,1,,11911507.0,,34615.0,,14092
91,18623585.0,36854101.0,0.055,70756529.0,24784983.0,STH,GLENS FALLS,778739737.0,3039247.0,5054458.0,10666349.0,0.34,WARREN,,14118254.0,377473.0,6627203.0,20627111.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,93830988.0,2105.0,125639745.0,833059179.0,,GLENS FALLS HOSPITAL,339.0,123735.0,22937.0,2001.0,53124.0,3855.0,513.0,11416.0,322152767.0,325557676.0,3260555.0,82503995.0,4035709.0,3490116.0,,-9549000.0,544051537.0,303694342.0,117555014.0,,118115775.0,24020.0,,66555345.0,5036255.0,-14686700.0,289007642.0,28864703.0,,1880376.0,,,363.0,410.0,,5837238.0,,11214362.0,16856634.0,4143444.0,510906412.0,453182061.0,161847302.0,,2379228.0,330191,5,U,14555424.0,,NY,100 PARK STREET,4916866.0,260963700.0,12255242.0,132495.0,149650.0,263159269.0,62966758.0,46273747.0,2561.0,4207.0,23827.0,27790.0,58229.0,67423.0,513.0,781.0,3855.0,4296.0,11416.0,12735.0,103785824.0,131277974.0,,6050588.0,129685726.0,260963700.0,83411979.0,94211118.0,1014333.0,20737288.0,141847040.0,141847040.0,20067312.0,2,,27367186.0,,326318.0,,12801
